ID;ames;set;wfp1;wfp2;wfp3;wfp4;wfp5;wfp6;wfp7;wfp8;wfp9;wfp10;wfp11;wfp12;wfp13;wfp14;wfp15;wfp16;wfp17;wfp18;wfp19;wfp20;wfp21;wfp22;wfp23;wfp24;wfp25;wfp26;wfp27;wfp28;wfp29;wfp30;wfp31;wfp32;wfp33;wfp34;wfp35;wfp36;wfp37;wfp38;wfp39;wfp40;wfp41;wfp42;wfp43;wfp44;wfp45;wfp46;wfp47;wfp48;wfp49;wfp50;wfp51;wfp52;wfp53;wfp54;wfp55;wfp56;wfp57;wfp58;wfp59;wfp60;wfp61;wfp62;wfp63;wfp64;wfp65;wfp66;wfp67;wfp68;wfp69;wfp70;wfp71;wfp72;wfp73;wfp74;wfp75;wfp76;wfp77;wfp78;wfp79;wfp80;wfp81;wfp82;wfp83;wfp84;wfp85;wfp86;wfp87;wfp88;wfp89;wfp90;wfp91;wfp92;wfp93;wfp94;wfp95;wfp96;wfp97;wfp98;wfp99;wfp100;wfp101;wfp102;wfp103;wfp104;wfp105;wfp106;wfp107;wfp108;wfp109;wfp110;wfp111;wfp112;wfp113;wfp114;wfp115;wfp116;wfp117;wfp118;wfp119;wfp120;wfp121;wfp122;wfp123;wfp124
143;?;ts;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;0;1;1;1;0;0;1;1;1;0;0;0;1;0;1
144;?;ts;0;1;1;1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;1;0;1;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1
145;?;ts;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;1;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1
147;?;ts;0;1;1;1;0;0;0;1;1;0;1;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0;1
150;?;ts;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;1;0;1;0;1;1;0;0;1;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;0;0;1;1;0;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;1
152;?;ts;0;0;0;0;1;1;0;0;1;1;1;0;0;0;1;1;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;1;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1
154;?;ts;0;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;1;1;1;0;1
157;?;ts;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1
160;?;ts;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;1;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1
164;?;ts;0;0;1;0;1;0;0;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;1;1;1;0;1;0;0;1;0;1;1;0;1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;0;1;0;0;0;1
166;?;ts;0;0;1;1;0;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1
172;?;ts;0;0;1;0;1;0;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1
176;?;ts;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;1
177;?;ts;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1
179;?;ts;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;0;1;0;0;0;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1
181;?;ts;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1
183;?;ts;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1
184;?;ts;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;0;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;1;1;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;0;1
188;?;ts;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;1
190;?;ts;0;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0;1;0;1
191;?;ts;0;0;0;1;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;1;0;1;1;1;0;0;0;0;1;0;1;1;1;0;1
195;?;ts;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;1
202;?;ts;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;0;1;1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1
204;?;ts;0;0;1;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;0;1;1;0;1;0;1;1;1;1;0;1;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0;1;0;1
205;?;ts;0;0;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;0;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1
210;?;ts;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;1;1;1;1;1;0;1;0;1;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;1;1;0;0;1;1;0;0;1;1;0;1;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;0;1
211;?;ts;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;1;1;0;0;1;0;1;0;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;1
213;?;ts;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;1;1;1;0;0;1;1;0;0;0;0;1;1;0;1;0;1;1;0;1;1;0;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;1
214;?;ts;0;0;1;0;0;0;0;1;1;1;1;0;0;1;1;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1
215;?;ts;0;0;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;1;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0
217;?;ts;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;1;1;0;1;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;0;1
218;?;ts;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;1
224;?;ts;1;0;1;0;1;0;1;0;1;1;1;0;0;1;1;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;1
226;?;ts;1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;1;0;1;0;1
227;?;ts;0;0;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;0;0;1;1;1;0;1;1;1;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;1;0;1;0;0
231;?;ts;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;1;0;1;1;0;0;1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;1;0;1;1;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1
233;?;ts;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;1;0;1;0;1
237;?;ts;0;0;1;1;0;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;1;0;0;0;1;0;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;1
247;?;ts;0;1;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;1;1;0;1;1;0;0;1
251;?;ts;1;0;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;0;0;1
252;?;ts;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;0;1
253;?;ts;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;0;1;1;0;0;1;0;1;0;1;1;1;0;1
254;?;ts;0;0;1;0;0;0;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;1
257;?;ts;0;0;1;0;0;1;0;0;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1;1;0;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0;1;0;1;0;1
259;?;ts;0;0;1;1;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;1;0;1;0;1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1
264;?;ts;0;0;1;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;1;1;1;0;1;0;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0
266;?;ts;0;0;1;0;1;0;1;1;1;1;0;0;0;1;1;1;0;0;1;1;0;1;1;0;1;1;1;0;1;1;0;1;0;1;1;0;1;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1;1;0;1
270;?;ts;0;0;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;1;0;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;1;1;1;0;1;0;1;0;0;1;1;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;1;0;1;0;1
278;?;ts;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1;0;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;0;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;1
279;?;ts;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;1
284;?;ts;0;0;1;0;1;0;0;0;1;0;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1
287;?;ts;0;0;1;1;0;1;0;1;1;0;1;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;1
