ID;ames;set;_Numb._of_atoms;_Numb._of_bonds;_Numb._of_rings;_MaxRing1;_MaxRing2;_MaxRing3;Numb._of_rot._bonds;Numb._of_rig._bonds;Max._flex._chain_1;Max._flex._chain_2;Max._flex._chain_3;_Max._rig._chain;_Num._rig._frag.;_Part._flex._chain;_Min_eV_#1;_Min_eV_#2;_Min_eV_#3;_Max_eV_#1;_Max_eV_#2;_Max_eV_#3;_Graph_radius;_Graph_diameter;_Wiener_index;_Balaban_index;_Motoc_index;_Randic_index;_Inform_content;_K&H_Kappa1;_K&H_Kappa2;_K&H_Kappa3;_Kier_Chi0;_Kier_Chi2;_Kier_Chi3p;_Kier_Chi3c;_Kier_Chi4p;_Kier_Chi4c;_Kier_Chi5p;_Kier_Chi5c;_Kier_Chi6p;_Carbon_count;_Nitrogen_count;_Oxygen_count;_Silicon_count;_Phosphorous_count;_Sulphur_count;_Fluorine_count;_Clorine_count;_Bromine_count;_Iodine_count;Max._pos._charge_Gast.;Max._neg._charge_Gast.;Charge_range_Gast.;Aver._pos._charge_Gast.;Aver._neg._charge_Gast.;Dipole_moment_Gast.;_HMO_pi-energy;_HMO_reson._energy;_HMO_HOMO_energy;_HMO_LUMO_energy;Max.pos.chrg.(G+H);Max.neg.chrg.(G+H);Charge_range_(G+H);Aver._pos._charge_(G+H);Aver._neg._charge_(G+H);Dip._mom._2D_(G+H);_Mol._weight;_Polar_count;_Nonpolar_count;_Polar_count_/_MW;Nonpolar_count_/_MW;_Min._dist_DD;_Min._dist_DA;_Min._dist_AA;_Mol._volume_2D;_PSA;_NPSA;_TSA;_Polarizability;_HB-donors;_HB-acceptors;_Pos._ioniz.;_Neg._ioniz.;_GClogP;_NNlogP;_CMR;_Lipinski;_HYBOT_HB-Donors;HYBOT_HB-Acceptors;_HYBOT_max_donor;HYBOT_max_acceptor;_HYBOT_sum_donor;HYBOT_sum_acceptor;_HYBOT_sum_total
87;?;ts;22;23;2;6;6;0;4;15;2;1;1;5;4;3;2.8164;2.94663;3.98186;17.09543;17.09184;9.97086;6;11;1089;1.60086;5.38114;7.95094;3.09104;18.34027;8.20312;6.57439;14.29253;6.22409;4.24412;0.97703;2.82054;1.80259;1.7012;0;1.02034;14;1;5;0;0;0;0;2;0;0;0.29899;-0.31251;0.6115;0.07655;-0.10599;3.42035;-44.00486;28.60486;-0.70783;-0.3287;0.66474;-0.82433;1.48907;0.18206;-0.22978;7.74879;342.13095;6;10;0.01754;0.02923;?;?;2;419.17007;81.11219;246.6718;327.784;30.31245;0;4;0;0;4.4688;4.50561;8.09411;0;0;5;0;0.95;0;3.38121;3.38121
88;?;ts;13;13;1;6;0;0;3;8;2;1;0;5;2;3;2.89424;4.04509;4.18003;9.48775;9.17087;8.51336;5;9;284;1.8455;4.22144;4.94269;2.35167;11.07692;5.67188;6.12245;8.63783;3.62716;2.27167;0.4857;1.29936;0.65013;0.77811;0;0.48162;9;2;2;0;0;0;0;0;0;0;0.21475;-0.38641;0.60116;0.07987;-0.14199;4.80926;-17.9876;9.9876;-0.46207;0.8488;0.56286;-0.88245;1.44531;0.15146;-0.21332;7.6419;180.20378;4;5;0.0222;0.02775;1;1;3;298.75003;72.94929;151.32431;224.27359;19.59036;3;3;1;0;0.2034;0.52067;4.9895;0;3;4;-1.48;2.07158;-4.27766;5.26767;9.54533
95;?;ts;18;19;2;9;6;5;6;10;6;0;0;8;2;6;2.83168;3.58586;4.17136;9.39533;8.76915;8.52034;5;10;687;1.37428;5.19615;7.43818;2.81335;14.40997;6.9632;7.93388;12.07699;6.21147;4.0523;0.97322;2.50842;1.39284;1.83134;0;0.95651;15;1;2;0;0;0;0;0;0;0;0.20439;-0.37951;0.5839;0.05288;-0.11897;3.50022;-14.62708;6.62708;-0.60726;0.68184;0.14455;-0.37951;0.52407;0.07414;-0.11314;2.60761;247.33273;3;12;0.01213;0.04852;3;3;3;460.85004;46.23695;270.61533;316.85226;30.69462;2;3;1;0;2.2444;2.3827;7.41328;0;2;3;-2.00049;1.982;-3.5063;4.8947;8.401
103;?;ts;19;19;1;6;0;0;6;11;6;0;0;8;5;6;2.75746;3.39947;3.92942;10.55697;9.74902;9.44595;6;11;778;2.15614;5.20571;7.11285;2.94444;17.05263;9.03125;6.81657;12.23131;5.29201;3.73558;0.63363;2.39603;1.26936;1.51878;0;0.86412;12;4;3;0;0;0;0;0;0;0;0.20797;-0.38219;0.59016;0.0622;-0.10525;3.63012;-20.3717;9.3717;-0.50347;0.2806;0.33269;-1.0352;1.36789;0.14307;-0.2683;10.94311;264.28043;7;5;0.02649;0.01892;?;3;1;423.85004;127.23901;214.71376;341.95276;27.5042;1;6;3;0;2.1291;2.49576;7.38208;0;1;5;-1.50581;1.80292;-1.50581;6.1452;7.65101
104;?;ts;22;26;5;22;18;18;0;26;0;0;0;21;5;0;2.19556;2.69982;3.05002;9.90984;9.38977;8.96852;5;9;907;0.95752;4.39254;7.63675;3.09104;14.35207;5.81717;4.30839;12.0829;5.83611;4.61051;0.59968;3.59167;1.54386;2.20447;0;1.56641;21;1;0;0;0;0;0;0;0;0;0.08406;-0.23827;0.32233;0.05203;-0.05509;2.0731;-31.50201;5.50201;-0.58243;0.41121;0.16506;-0.47552;0.64058;0.05527;-0.06794;2.50344;279.33463;0;21;0;0.07518;?;?;?;464.41006;10.24327;272.0051;282.24838;35.16589;0;1;1;0;5.17;5.50952;9.02298;1;0;1;0;1.46667;0;3.82677;3.82677
110;?;ts;9;8;0;0;0;0;0;5;0;0;0;4;3;0;3.935;4.5448;5.23244;9.62262;9.2976;8;3;5;92;3.63508;2.80872;3.40454;2.04319;9;3.92;2.88;6.64626;2.75399;1.68;0.57319;0.67716;1.12431;0.13608;0;0;5;2;2;0;0;0;0;0;0;0;0.28774;-0.27643;0.56418;0.07324;-0.15868;1.88842;-13.62711;9.62711;-1.163;0.69954;0.66877;-0.89772;1.5665;0.34212;-0.36591;4.53055;130.1451;4;1;0.03073;0.00768;?;?;4;215.93002;38.89382;142.4001;181.29391;13.24508;0;2;0;0;-0.5132;-0.20816;3.36013;0;0;4;0;2.346;0;4.6958;4.6958
113;?;ts;22;25;4;17;14;13;1;22;1;0;0;17;6;1;2.77118;3.14726;3.63612;9.49477;9.30418;8.6446;6;11;941;1.11165;4.66218;9.34414;3.09104;15.5232;5.25;3.59168;14.32806;8.96681;8.34199;1.9643;6.49514;5.50259;4.47774;0.74398;3.59137;20;0;2;0;0;0;0;0;0;0;0.20513;-0.36805;0.57318;0.04416;-0.0736;5.29798;-7.35877;1.75877;-0.8;0.3473;0.49593;-0.80523;1.30116;0.16563;-0.10751;8.52906;298.41925;2;18;0.0067;0.06032;?;10;10;571.76007;40.83051;327.97314;368.80365;38.96797;1;2;0;0;4.1755;3.34178;8.53285;0;1;2;-1.867;2;-1.867;3.94509;5.81209
115;?;ts;15;15;1;6;0;0;3;9;2;1;0;5;4;2;2.94148;4.33202;4.5;17.07628;9.08499;8.16079;4;8;360;2.256;3.85202;5.56925;2.24595;13.06667;5.36508;3.81096;10.12343;4.19554;3.03915;0.73914;1.92848;1.58049;0.6704;0.15137;0.41953;10;2;2;0;0;1;0;0;0;0;0.47424;-0.30109;0.77534;0.06416;-0.13474;3.87669;-20.65014;11.45013;-0.76695;0.51965;0.68416;-1.00081;1.68497;0.15912;-0.25918;5.47659;228.31123;5;5;0.0219;0.0219;?;6;2;372.85004;66.37075;209.18625;275.55701;25.9369;2;3;1;0;0.898;1.03708;6.18391;0;2;4;-1.62;1.46;-3.24;4.62797;7.86797
121;?;ts;21;22;2;6;6;0;6;13;2;2;1;5;3;6;2.8725;2.93471;4.00641;9.76679;9.28041;9.17909;8;15;1110;1.37246;6.22667;8.0914;2.78047;17.35537;9.20918;8.26531;13.52458;5.76585;3.84952;0.5596;2.62552;1.06456;1.39051;0;0.85985;16;2;3;0;0;0;0;0;0;0;0.09445;-0.34046;0.43491;0.05463;-0.0874;5.1271;-32.24168;18.24168;-0.64084;0.10227;0.18404;-0.66139;0.84542;0.07552;-0.14673;5.01146;286.32571;5;11;0.01746;0.03842;?;?;2;477.89008;53.07453;288.05896;341.13348;32.20849;0;4;1;0;3.4369;4.27136;8.30555;0;0;4;0;0.85333;0;2.50634;2.50634
122;?;ts;17;19;3;14;10;10;1;17;1;0;0;13;4;1;2.35201;3;3.76408;10.00139;9.5329;9;4;7;452;1.3098;3.66622;5.8356;2.34393;12.0554;4.93827;3.72889;9.90326;4.47417;3.19804;0.55028;2.47349;1.17159;1.44925;0;0.87049;14;1;2;0;0;0;0;0;0;0;0.12489;-0.12716;0.25205;0.05161;-0.05161;1.2953;-27.1252;9.7252;-0.56708;-0.22709;0.31404;-0.86095;1.17498;0.09056;-0.25312;5.50811;223.22676;3;11;0.01344;0.04928;?;?;2;339.98004;44.63116;185.29535;229.92651;24.90266;0;2;0;0;3.5412;3.7361;6.58692;0;0;2;0;0.4522;0;2.23612;2.23612
125;?;ts;6;5;0;0;0;0;2;0;2;0;0;0;0;2;4.52909;5.90983;7.34475;35.03453;17.09158;17.09024;2;4;31;3.00337;2.26569;2.80806;1.32966;6;3.2;3;4.99156;1.92167;1.39385;0.28868;0.28868;0.57735;0;0;0;3;0;0;0;0;0;0;2;1;0;0.042;-0.12048;0.16249;0.04052;-0.10805;0.64994;?;?;?;?;?;?;?;?;?;?;191.88181;0;6;0;0.03127;?;?;?;154.14999;0;152.51704;152.51704;13.65802;0;0;0;0;2.3502;2.48016;3.33283;0;0;0;0;0.38939;0;1.04678;1.04678
129;?;ts;14;13;0;0;0;0;2;7;1;1;0;2;5;2;3.36022;4.49167;5.52637;15.892;9.5379;8.79602;4;8;332;3.95537;4.11911;5.52424;2.44102;14;6.47751;5.48097;10.2672;4.1347;2.8311;0.98092;1.47244;1.59571;0.68831;0.27951;0.23376;7;1;5;0;1;0;0;0;0;0;0.4424;-0.28007;0.72247;0.07827;-0.19568;3.55631;-27.1413;21.3413;-0.90431;-0.18286;0.55844;-0.8901;1.44854;0.22651;-0.20354;6.59128;223.16353;7;0;0.03137;0;?;2;2;331.24002;78.36711;187.82034;266.18744;21.67705;1;5;0;0;-0.0697;0.15924;5.05495;0;1;6;-1.68;2.6725;-1.68;5.77376;7.45376
130;?;ts;12;13;2;9;6;5;1;10;1;0;0;8;2;1;2.91957;3.80069;4.41962;9.94759;9.02268;8.70725;3;6;179;1.51101;2.99241;4.62604;2.48491;8.59172;3.39506;3.11419;7.67121;3.42138;2.65318;0.42423;1.6933;1.03376;0.95529;0;0.54122;6;5;1;0;0;0;0;0;0;0;0.23262;-0.31729;0.54991;0.1103;-0.23898;3.29947;-20.85225;10.85225;-0.85865;-0.54443;0.48269;-0.54154;1.02423;0.27432;-0.32809;3.19259;165.15268;2;4;0.01211;0.02422;1;1;1;236.89005;71.33836;102.43164;173.77;15.2975;2;6;0;0;-0.026;0.14045;4.25842;0;2;6;-1.7;1.12844;-3.27;5.64532;8.91532
137;?;ts;15;16;2;9;6;5;2;12;1;1;0;8;3;2;2.72863;3.8755;4.14453;17.09094;16.46703;9.49988;4;8;353;1.52969;3.77838;5.69674;2.70805;11.48438;4.88843;4.16529;9.58542;4.25423;3.43782;0.54624;2.0558;1.47569;1.12058;0;0.67003;10;2;1;0;0;1;0;1;0;0;0.22454;-0.27387;0.49841;0.06766;-0.13532;2.65748;-19.00831;7.40831;-0.79437;-0.32557;0.63565;-0.79723;1.43288;0.16848;-0.22823;5.72763;240.70926;2;9;0.00831;0.03739;?;?;5;320.40002;29.18319;209.84662;239.02982;24.6425;0;2;0;0;2.325;2.18895;6.34826;0;0;3;0;2.03202;0;3.8413;3.8413
140;?;ts;26;29;4;13;9;9;3;25;1;1;1;12;6;3;2.73196;2.90555;2.95865;9.70463;9.49914;9.36131;6;12;1639;1.06317;5.70587;9.22116;3.15146;19.32224;8.56633;7.88102;15.38639;7.39223;5.19198;1.01092;3.76305;1.86281;2.3721;0;1.61224;22;1;3;0;0;0;0;0;0;0;0.30651;-0.27077;0.57727;0.07176;-0.08252;3.5521;-39.37637;17.37637;-0.57875;0.49991;0.6638;-0.8394;1.5032;0.21259;-0.12678;9.01921;343.37527;4;18;0.01165;0.05242;?;2;7;552.89008;59.91907;310.42758;370.34665;39.32172;1;2;0;0;4.0454;4.09967;10.02813;0;1;4;-2.53;2.35;-2.53;4.99701;7.52701
143;?;ts;16;18;3;13;9;9;0;15;0;0;0;12;3;0;2.52487;2.86118;3.8935;9.86191;8.96888;8.47671;4;7;378;1.29993;3.48569;5.86181;2.77259;11.11111;4.03292;3.25;10.09386;4.82284;3.83123;0.73879;2.66519;1.79222;1.75894;0;1.01903;14;2;0;0;0;0;0;0;0;0;0.1611;-0.35134;0.51244;0.05322;-0.09193;2.85785;-21.22432;6.22432;-0.68685;-0.30068;0.23736;-0.25228;0.48964;0.07538;-0.10101;1.95857;210.27435;1;13;0.00476;0.06182;5;5;5;373.06006;41.63842;198.11377;239.7522;26.54259;3;2;1;0;3.5491;4.2539;6.72836;0;3;2;-2.04;1.2;-3.04;3.10188;6.14188
144;?;ts;17;17;1;6;0;0;4;11;4;0;0;8;5;4;2.76585;3.34464;4.1023;10.5565;9.74891;9.45674;5;10;560;2.13042;4.71231;6.11285;2.83321;15.05882;7.43802;5.44444;10.81709;4.55803;3.32569;0.63363;2.05767;1.31528;1.15239;0;0.56235;10;4;3;0;0;0;0;0;0;0;0.20797;-0.38219;0.59016;0.07011;-0.11472;2.92612;-20.3717;9.3717;-0.50347;0.2806;0.33269;-1.03514;1.36782;0.12964;-0.35874;9.57476;236.22728;7;3;0.02963;0.0127;?;3;1;356.31006;127.23901;169.5986;296.83762;23.11488;1;6;3;0;1.1492;1.63068;6.45887;0;1;5;-1.50581;1.80292;-1.50581;6.14738;7.65319
145;?;ts;15;15;1;6;0;0;3;9;1;1;1;5;4;2;2.81503;3.94433;4.14509;9.99764;9.91311;9.59809;4;6;354;2.28889;3.72635;5.04271;2.24595;13.06667;5.36508;4.57143;9.85337;4.14003;2.41141;0.78033;1.36679;1.28915;0.94543;0;0.5962;7;2;6;0;0;0;0;0;0;0;0.29515;-0.32628;0.62143;0.09797;-0.10886;2.45034;-31.0195;20.2195;-1;-0.35616;0.663;-0.83559;1.4986;0.28398;-0.49347;8.28884;212.11646;8;-1;0.03772;-0.00471;?;?;2;246.09;130.09283;80.03056;210.12338;15.71054;0;6;0;1;1.2232;2.0817;4.60709;0;1;6;-2.89;0.55;-2.89;2.375;5.265
147;?;ts;27;30;4;15;14;13;6;19;4;4;2;15;4;5;2.62417;2.93149;3.69996;17.09363;16.20522;9.87398;6;12;1742;1.12526;5.64475;10.96029;3.19315;20.28;8.02469;5.9904;17.78409;9.10168;7.54386;1.79398;4.9697;3.88034;3.33749;0.47855;2.60686;20;3;2;0;0;1;0;1;0;0;0.2044;-0.38068;0.58508;0.04721;-0.10701;4.84607;-32.11546;16.11546;-0.63977;-0.63876;1.2425;-2.21121;3.45371;0.18216;-0.37297;24.17595;403.92557;3;18;0.00743;0.04456;?;6;1;623.95007;56.91549;374.59793;431.51343;44.71508;1;4;0;0;3.9539;4.12725;11.33335;0;1;4;-1.63939;4;-1.63939;7.75046;9.38985
150;?;ts;21;25;5;18;18;18;0;24;0;0;0;19;5;0;2.1323;2.66996;3.24324;9.8677;9.33004;8.75676;5;9;772;0.9728;4.11154;7.38675;3.04452;13.44;5;3.5046;11.85085;5.90563;4.6943;0.73734;3.78389;1.76595;2.35781;0;1.66493;21;0;0;0;0;0;0;0;0;0;0.05843;-0.05747;0.11591;0.05128;-0.03419;1.15359;-28.222;4.222;-0.37114;0.37114;-0.00086;-0.05748;0.05662;0;-0.03419;0.33817;266.33585;0;21;0;0.07885;?;?;?;458.73007;0;272.83521;272.83521;34.82652;0;0;0;0;5.3398;6.42412;8.79819;1;0;0;0;0.14;0;2.42304;2.42304
152;?;ts;22;26;5;21;17;17;0;25;0;0;0;20;5;0;2.29586;2.56863;3.29604;9.95112;9.4041;9.10086;5;10;922;0.94276;4.49916;7.84386;3.09104;14.35207;5.52268;4.52112;12.55796;6.32188;4.90782;0.8068;3.72457;1.78372;2.45602;0;1.70918;20;1;1;0;0;0;0;0;0;0;0.21014;-0.35145;0.56158;0.06881;-0.07286;4.50131;-33.46678;8.46678;-0.44351;-0.41597;0.26035;-0.38318;0.64353;0.08211;-0.09993;3.86117;283.32333;1;19;0.00353;0.06706;7;7;7;460.49005;36.84029;242.47253;279.31284;34.10148;2;2;0;0;4.8727;5.88979;8.81378;1;2;2;-2.64;1.4;-4.68;4.01229;8.69229
154;?;ts;18;18;1;6;0;0;4;11;2;2;0;5;4;4;3.07166;4.01025;4.23561;17.0909;9.80678;9.54632;6;11;684;2.07009;5.13096;6.94431;2.89037;16.05556;8.22684;6.66667;12.12939;5.21906;3.62212;0.67526;2.40657;1.35;1.30735;0;0.68604;9;6;2;0;0;0;0;1;0;0;0.301;-0.28617;0.58717;0.07149;-0.17476;2.95516;-26.09226;16.69226;-0.89679;0.27946;0.6829;-0.87389;1.55679;0.2438;-0.33383;9.43112;272.69153;6;4;0.022;0.01467;4;2;2;385.97009;117.9351;187.54126;305.47635;25.39249;3;5;1;0;1.1643;1.18447;6.68018;0;3;7;-2.00049;1.83105;-4.52049;6.94965;11.47015
157;?;ts;28;31;4;17;14;13;2;24;2;0;0;17;7;2;2.98576;3.50239;3.74754;17.09402;9.65219;9.63488;6;12;1759;1.24036;5.29125;11.44185;3.33221;21.24038;7.0173;4.39646;18.95782;11.26488;9.733;2.81581;7.99909;7.19346;5.75362;1.03677;4.13745;22;0;5;0;0;0;0;1;0;0;0.29649;-0.30629;0.60278;0.05067;-0.10415;6.04582;-27.44071;17.44071;-0.68391;0.2969;0.7039;-0.86961;1.57351;0.21995;-0.19078;17.30859;406.89978;5;18;0.01229;0.04424;?;?;5;671.40997;72.40011;387.82324;460.22336;45.4397;0;3;0;0;2.8414;2.6367;10.42557;0;0;5;0;1.43204;0;4.90312;4.90312
160;?;ts;18;21;4;14;14;14;0;21;0;0;0;16;6;0;2.12382;2.98038;3.02134;10.2365;9.48285;9.25318;4;7;489;1.14633;3.5063;6.10582;2.19722;11.79592;4.25;2.80497;10.03302;4.83004;3.90034;0.61278;2.98378;1.56886;1.87171;0;1.25369;16;0;2;0;0;0;0;0;0;0;0.2329;-0.27788;0.51078;0.07254;-0.08463;2.36942;-27.22093;4.22093;-0.64876;-0.0644;0.50464;-0.7518;1.25644;0.12196;-0.21295;4.70567;232.23352;2;14;0.00861;0.06028;?;?;3;349.58008;36.54305;181.59579;218.13884;26.20249;0;2;0;0;3.1068;3.192;6.82228;0;0;2;0;1.70624;0;4.80849;4.80849
164;?;ts;16;17;2;10;6;6;2;12;2;0;0;10;3;2;2.54887;3.31845;4.02517;10.21167;9.28007;8.55966;4;8;419;1.57369;3.93595;6.10337;2.77259;12.45675;5.10417;4.0768;10.56048;4.84822;3.34409;0.70931;2.53542;1.3684;1.54649;0;0.88703;13;1;2;0;0;0;0;0;0;0;0.34229;-0.42042;0.76271;0.05663;-0.11892;3.14213;-19.06075;6.46075;-0.73083;-0.62951;0.62421;-1.00779;1.632;0.23573;-0.25073;5.73429;217.2637;2;11;0.00921;0.05063;?;4;2;375.89005;41.95953;219.62091;261.58044;25.51351;1;3;1;0;2.9899;3.76873;6.39466;0;1;3;-1.45667;1.3;-1.45667;2.95428;4.41094
166;?;ts;16;16;1;5;0;0;2;11;1;1;0;4;4;2;3.32254;3.89219;4.37824;9.87205;9.76752;9.62439;4;8;421;2.35445;3.89337;5.89013;2.77259;14.0625;6.07438;4.42361;10.66277;4.5908;3.42407;0.75756;1.89385;1.70948;1.21704;0;0.58759;7;6;3;0;0;0;0;0;0;0;0.27587;-0.32794;0.6038;0.06725;-0.18253;2.00455;-24.31768;14.51768;-0.95667;-0.60081;0.61801;-0.7513;1.36931;0.33211;-0.62452;7.77777;226.1927;7;0;0.03095;0;?;?;2;318.62006;102.65378;155.93867;258.59247;19.7972;0;6;1;0;2.4508;0.96341;5.47137;0;0;7;0;2.03202;0;7.49674;7.49674
172;?;ts;23;25;3;14;10;10;2;21;1;1;0;14;9;2;2.6381;2.96267;3.89195;17.08444;9.9745;9.69995;5;9;1020;1.46441;4.50033;7.48842;3.07522;17.8112;6.3787;4.34568;13.90788;6.41855;4.33519;1.34885;3.25845;2.26727;2.08713;0.10996;1.22016;14;1;7;0;0;1;0;0;0;0;0.52999;-0.32377;0.85376;0.10967;-0.14341;5.30594;-42.1063;21.5063;-1;-0.36729;0.76;-0.96129;1.72129;0.22229;-0.52071;13.64979;333.27289;9;5;0.027;0.015;?;?;2;407.62006;140.96143;161.06511;302.02655;29.3587;0;7;0;1;2.0102;2.06575;7.70405;0;1;7;-2.269;2;-2.269;9.10207;11.37107
176;?;ts;20;23;4;14;14;14;1;21;1;0;0;15;5;1;2.19441;2.97158;3.28791;9.81603;9.47752;9.03523;5;9;715;1.09262;4.23705;7.03673;2.99573;13.64839;5.32526;4.02337;11.61037;5.71461;4.11119;0.79923;3.27499;1.49896;2.09686;0;1.43212;18;1;1;0;0;0;0;0;0;0;0.21089;-0.26503;0.47593;0.05834;-0.06199;3.22918;-29.393;8.393;-0.38446;0.46278;0.6068;-0.83713;1.44393;0.14228;-0.09665;7.01879;259.30191;2;16;0.00771;0.0617;?;2;?;427.79007;32.54279;238.14404;270.68683;31.38182;1;1;0;0;3.0656;3.11013;8.0173;0;1;2;-2.53;2.40048;-2.53;4.56261;7.09261
177;?;ts;17;20;4;15;13;11;0;18;0;0;0;14;4;0;2.56716;3.44926;3.9638;9.77353;9.48499;8.78855;4;7;439;1.07681;3.60249;6.65225;2.83321;10.88;3.7461;3.0625;10.58542;6.38236;5.33587;1.61155;3.4009;3.917;2.34691;0.647;1.57503;13;1;3;0;0;0;0;0;0;0;0.24457;-0.30278;0.54735;0.06564;-0.11816;2.18454;-18.43905;7.43905;-0.59898;0.55941;0.24457;-0.45796;0.70253;0.12142;-0.13296;2.81011;229.23134;3;10;0.01309;0.04362;?;?;1;353.48007;42.46646;184.89973;227.3662;24.407;0;4;1;0;1.6595;1.94304;5.96964;0;0;4;0;1.61667;0;4.51945;4.51945
179;?;ts;17;18;2;8;5;5;3;12;1;1;1;7;4;3;3.29386;3.35674;4.26543;9.64838;8.99586;8.52564;5;9;521;1.52337;4.33776;7.16905;2.83321;13.4321;5.76;5.44444;11.62939;5.77095;4.94245;0.81675;3.11456;2.12521;2.20002;0;1.40112;13;1;3;0;0;0;0;0;0;0;0.2935;-0.38663;0.68013;0.05761;-0.14979;4.13291;-12.14821;5.94821;-1;0.50028;0.65327;-0.8425;1.49576;0.13925;-0.19146;6.23938;237.29486;4;9;0.01686;0.03793;?;4;4;423.16006;50.79866;243.66272;294.46136;27.50744;1;3;1;0;1.2866;1.13094;6.63937;0;1;4;-1.56;1.98429;-1.56;5.17061;6.73061
181;?;ts;21;24;4;18;14;14;0;21;0;0;0;17;4;0;2.46638;2.85609;3.46226;35.03464;9.53832;9.17338;5;9;790;1.14335;4.19637;7.79744;3.04452;14.58333;5.57099;3.67347;12.85085;6.34854;5.30568;0.91368;4.01304;2.49189;2.48109;0;1.65377;18;0;2;0;0;0;0;0;1;0;0.20801;-0.38089;0.58889;0.07961;-0.07961;3.96941;-25.10339;8.10339;-0.55284;0.57074;0.11471;-0.38089;0.4956;0.08985;-0.0754;2.57217;341.19861;2;17;0.00586;0.04982;3;3;3;452.04004;45.11796;254.28514;299.40311;34.06721;2;2;0;0;3.6722;3.65037;8.70236;0;2;2;-1.50581;1.4793;-3.01163;4.40228;7.41391
183;?;ts;10;9;0;0;0;0;3;0;3;0;0;0;0;3;4.43891;5.14192;6.27032;17.09185;9.84954;9.66911;3;5;123;3.76473;3.02948;4.33722;1.83437;10;3.40828;4.48;8.36181;4.89662;2.30336;1.9784;1.06066;2.44432;0.70711;0.4928;0;3;0;1;0;0;0;5;1;0;0;0.43113;-0.29405;0.72517;0.24604;-0.17575;2.4348;?;?;?;?;?;?;?;?;?;?;184.4924;1;8;0.00542;0.04336;?;?;?;145.69;8.79277;140.033;148.82578;8.79501;0;1;0;0;2.5341;2.56892;2.29947;0;0;1;0;0.7077;0;1.26087;1.26087
184;?;ts;18;21;4;15;13;13;1;19;1;0;0;15;4;1;2.48189;2.81368;3.49792;9.65304;9.00402;8.67401;4;7;505;1.11803;3.63983;6.54271;2.89037;11.79592;4.52862;3.3218;10.40326;4.90251;3.99935;0.5269;3.06004;1.43507;1.99413;0;1.39689;17;0;1;0;0;0;0;0;0;0;0.20765;-0.3864;0.59405;0.07239;-0.05536;3.57254;-22.5001;5.5001;-0.61803;0.37086;0.07324;-0.3864;0.45964;0.0379;-0.06543;2.32187;232.27658;1;16;0.00431;0.06888;?;?;?;388.34006;22.55898;217.6324;240.19138;28.8033;1;1;0;0;3.3407;3.55375;7.32151;0;1;1;-1.43;1.53281;-1.43;3.04773;4.47773
188;?;ts;6;5;0;0;0;0;2;1;2;0;0;1;1;2;4.16053;5.37714;7.06243;35.03559;35.03341;9.3309;2;4;31;3.00337;2.26569;2.43429;1.79176;6;3.2;3;4.56891;1.62123;1.04632;0.2357;0.16667;0.40237;0;0;0;3;0;1;0;0;0;0;0;2;0;0.13506;-0.2975;0.43256;0.06652;-0.15522;1.34632;-3.23607;1.23607;-1.61803;0.61803;0.58175;-0.74419;1.32593;0.22767;-0.30411;2.6197;215.87126;1;4;0.00463;0.01853;?;?;?;142.17999;18.27152;128.22098;146.49249;12.40995;0;1;0;0;1.4397;1.49707;3.15468;0;0;1;0;1.3082;0;1.97893;1.97893
190;?;ts;8;7;0;0;0;0;2;3;2;0;0;2;2;2;3.91865;4.76999;5.63684;9.75113;9.42041;8;3;5;71;3.25345;2.82211;2.93429;2.07944;8;3.9375;5;5.77602;2.37422;1.07281;0.4857;0.63298;0.42886;0.14226;0;0;4;2;2;0;0;0;0;0;0;0;0.14843;-0.28935;0.43778;0.04826;-0.14477;1.64422;-10.00515;6.60515;-1.14247;0.38454;0.59564;-0.79273;1.38838;0.24603;-0.51186;5.5535;116.11852;4;0;0.03445;0;?;?;2;182.16;55.20624;103.72154;158.92778;11.21399;0;3;1;0;0.6081;0.20132;2.91155;0;0;3;0;1.89545;0;3.86682;3.86682
191;?;ts;20;24;5;19;17;15;0;24;0;0;0;19;5;0;2.34238;2.77895;3.05791;9.74394;9.15024;8.9278;4;8;666;0.97288;3.88113;6.97607;2.99573;12.53472;4.75;3.6213;10.9282;5.42197;4.37439;0.58034;3.4374;1.52935;2.21097;0;1.58508;20;0;0;0;0;0;0;0;0;0;0.05843;-0.05761;0.11604;0.05807;-0.03484;1.03941;-28.1636;6.1636;-0.45142;0.25206;0.02453;-0.06985;0.09438;0.01647;-0.04767;0.56628;252.30928;0;20;0;0.07927;?;?;?;424.96005;0;251.34572;251.34572;32.63714;0;0;0;0;4.8536;5.87202;8.32335;1;0;0;0;0.14;0;2.27221;2.27221
195;?;ts;37;41;5;18;14;14;7;27;2;2;0;18;8;4;2.59143;2.90367;3.58875;9.77753;9.4978;9.38693;7;14;3812;1.11017;6.4389;14.80446;3.61092;28.52588;10.7666;6.84024;24.56012;13.37733;11.13831;2.72254;8.64077;6.37288;5.676;0.31145;4.24753;26;1;10;0;0;0;0;0;0;0;0.21438;-0.38419;0.59858;0.08452;-0.23366;7.10269;-35.91296;17.91296;-0.73175;0.02598;0.6387;-0.82929;1.46799;0.12837;-0.37014;11.74391;513.49329;11;15;0.02142;0.02921;3;3;2;792.3999;213.79007;320.05981;533.84985;51.18289;7;11;1;0;-0.2182;0.37467;12.7699;3;7;11;-1.92455;1.8;-10.42263;16.42557;26.8482
